Store,StoreType,Assortment,CompetitionDistance,CompetitionOpen,CompetitionOpen_missing,Promo2,Promo2OpenSinceMonths,Store_avg_sales,Store_avg_customers
780,a,other,18160.0,0.0,1,0,0.0,6542.191196698762,790.595598349381
781,a,other,630.0,69.0,0,0,0.0,4934.209078404401,675.7056396148556
782,c,other,5390.0,113.0,0,1,12.0,5479.924346629986,513.5323246217331
776,c,other,700.0,45.0,0,1,20.75,4795.9930939226515,534.8342541436464
801,d,other,48330.0,0.0,0,0,0.0,4795.574555403557,470.6798905608755
767,a,other,13080.0,0.0,1,0,0.0,6015.957592339261,616.6429548563611
730,c,other,1190.0,0.0,0,0,0.0,8113.021887824897,994.688098495212
765,a,other,25430.0,164.0,0,1,39.0,8480.87172413793,710.1296551724138
763,d,other,32240.0,34.0,0,0,0.0,6115.908344733242,587.6949384404925
761,a,other,2390.0,4.0,0,0,0.0,8691.362517099864,994.8180574555404
760,a,other,560.0,24.0,0,0,0.0,7599.472375690608,1220.754143646409
759,a,other,110.0,2.0,0,1,0.0,6980.90371389271,775.9243466299862
758,a,other,19780.0,55.0,0,0,0.0,4858.692520775623,637.4362880886426
757,a,other,3450.0,0.0,1,0,0.0,6157.739310344828,532.7475862068966
756,a,other,50.0,0.0,1,1,14.25,16509.163686382395,2345.099037138927
755,d,other,13130.0,109.0,0,0,0.0,10453.578296703297,896.0796703296703
754,c,other,380.0,56.0,0,1,0.0,8151.008230452675,975.2949245541838
753,d,other,540.0,2.0,0,1,27.5,8743.325997248969,768.4291609353508
752,a,other,970.0,0.0,0,1,0.0,5251.854195323246,461.7496561210454
751,a,other,650.0,75.0,0,0,0.0,4214.635488308116,574.6712517193947
750,d,other,8670.0,131.0,0,1,20.75,4997.270175438596,403.34736842105264
764,a,other,26490.0,0.0,1,1,0.0,3495.3664335664334,393.56643356643355
748,d,other,2380.0,34.0,0,1,20.75,5727.14030261348,488.5378266850069
749,a,other,3410.0,17.0,0,1,0.0,5219.6382393397525,641.1650618982118
741,d,other,11900.0,0.0,1,0,0.0,7561.9261285909715,915.7606019151847
747,c,other,45740.0,53.0,0,0,0.0,8023.823933975241,703.8459422283356
746,d,other,4330.0,23.0,0,1,15.5,5977.026063100137,506.04526748971193
745,a,other,17650.0,0.0,0,1,39.0,7492.046767537827,711.4814305364512
744,a,other,1370.0,13.0,0,1,0.0,7421.99095840868,833.7613019891501
743,a,other,6710.0,110.0,0,1,8.75,3808.477303988996,418.78679504814306
742,d,other,4380.0,0.0,1,0,0.0,7999.006877579092,873.8308115543329
740,d,other,6400.0,0.0,0,0,0.0,6905.888888888889,505.77914951989027
739,d,other,2770.0,55.0,0,1,18.75,9443.945614035089,758.8315789473684
737,a,other,100.0,68.0,0,1,0.0,6100.144429160935,901.544704264099
766,d,other,9820.0,0.0,1,0,0.0,6054.057894736842,525.1210526315789
736,c,other,1650.0,0.0,1,1,20.75,5265.063157894737,512.4894736842106
735,d,other,1920.0,93.0,0,0,0.0,5519.32462173315,546.1471801925723
738,d,other,5980.0,87.0,0,0,0.0,8471.52544704264,701.9215955983494
800,d,other,2020.0,0.0,0,0,0.0,5373.698762035763,503.5680880330124
734,a,other,220.0,0.0,1,1,0.0,6016.480055020633,571.5612104539202
732,a,other,35280.0,0.0,1,0,0.0,5666.0961070559615,645.6569343065694
729,c,other,8980.0,19.0,0,0,0.0,10501.913342503438,1083.0825309491058
728,d,other,13990.0,0.0,1,1,20.75,5223.791724137931,457.58482758620687
727,a,other,2050.0,70.0,0,0,0.0,4511.2935528120715,452.0603566529492
726,a,other,40540.0,131.0,0,0,0.0,11038.625859697386,1066.0687757909216
725,d,other,17540.0,7.0,0,0,0.0,5735.0574555403555,596.0218878248974
724,d,other,5900.0,0.0,1,0,0.0,6795.430536451169,700.5268225584595
723,d,other,5650.0,52.0,0,1,0.0,6942.041152263375,562.4293552812071
722,a,other,50.0,0.0,1,0,0.0,9944.287277701778,1598.8194254445964
721,a,other,3590.0,4.0,0,1,6.75,7672.336525307797,759.3187414500684
720,a,other,15320.0,22.0,0,1,0.0,7154.900136798906,719.0177838577291
719,c,other,8190.0,0.0,1,1,37.0,5382.88947368421,455.45087719298243
718,a,other,1100.0,0.0,0,0,0.0,7931.141289437585,858.7050754458162
717,d,other,310.0,0.0,1,1,14.25,5558.414030261348,561.6602475928473
716,d,other,3200.0,60.0,0,1,18.75,5713.20350877193,454.6543859649123
715,a,other,14810.0,0.0,0,0,0.0,6495.312586445367,676.8271092669432
714,d,other,12070.0,87.0,0,1,0.0,4494.5310344827585,328.34896551724137
700,a,other,830.0,0.0,1,1,0.0,4328.218439716312,525.3049645390071
707,a,other,2900.0,270.0,0,0,0.0,8283.702888583219,914.1334250343879
713,a,other,220.0,0.0,1,1,0.0,10812.61348005502,1328.283356258597
712,a,other,4870.0,64.0,0,1,37.0,6446.791228070176,575.7491228070176
711,d,other,17110.0,70.0,0,1,35.0,7012.802101576182,517.1295971978984
710,d,other,1500.0,52.0,0,1,20.75,4521.60701754386,372.7526315789474
709,a,other,500.0,25.0,0,0,0.0,9846.39534883721,1292.9192886456908
702,a,other,8550.0,136.0,0,1,37.0,4377.207017543859,347.47543859649124
708,c,other,11470.0,39.0,0,1,0.0,4462.544881889764,467.5732283464567
731,a,other,15270.0,0.0,1,1,0.0,9241.810773480664,955.2251381215469
705,a,other,4140.0,4.0,0,1,19.75,7953.810178817056,962.7303988995874
704,d,other,1910.0,45.0,0,0,0.0,10335.927397260273,1074.1972602739727
703,a,other,80.0,91.0,0,0,0.0,3292.6492434663,353.7551581843191
768,a,other,2630.0,4.0,0,0,0.0,12954.425444596443,1346.0560875512997
701,d,other,1450.0,10.0,0,1,20.75,5759.4017543859645,630.5877192982456
706,d,other,7830.0,0.0,0,1,0.0,5726.5982456140355,524.6052631578947
699,a,other,180.0,0.0,1,1,0.0,8355.343137254902,984.5294117647059
560,c,other,1910.0,0.0,0,0,0.0,13535.14553314121,1638.3386167146973
697,d,other,3780.0,0.0,1,1,14.25,10613.441540577716,1005.8363136176066
694,a,other,460.0,2.0,0,1,0.0,8004.39298245614,775.2912280701754
693,d,other,450.0,0.0,1,1,14.25,6591.497942386832,494.4718792866941
692,a,other,40.0,137.0,0,0,0.0,6580.807427785419,800.1196698762036
691,d,other,3030.0,0.0,1,1,39.0,8374.083906464924,623.8459422283356
690,a,other,100.0,0.0,1,0,0.0,5587.480055020633,793.1540577716644
689,d,other,15040.0,99.0,0,0,0.0,7062.288065843622,715.6502057613169
688,a,other,18760.0,0.0,0,1,20.75,3612.9931224209076,364.98486932599724
687,d,other,2770.0,0.0,1,0,0.0,8299.317744154057,732.2957359009629
686,a,other,20050.0,129.0,0,0,0.0,6247.325997248969,755.3837689133425
685,a,other,650.0,0.0,0,1,39.0,6684.237964236589,617.6918844566712
684,d,other,680.0,0.0,1,1,6.75,7581.8421052631575,611.7140350877193
683,a,other,2850.0,0.0,0,0,0.0,9206.155950752394,881.8112175102599
681,a,other,620.0,0.0,1,1,0.0,3522.6265734265735,484.6881118881119
680,c,other,170.0,0.0,1,1,3.5,5206.076607387141,794.4404924760602
679,a,other,4140.0,4.0,0,0,0.0,9939.978112175102,1063.4295485636114
665,a,other,90.0,1.0,0,1,20.75,8209.687413554633,1259.6846473029045
672,c,other,240.0,124.0,0,0,0.0,8865.585969738651,1399.697386519945
678,c,other,3250.0,0.0,1,1,14.25,7270.418156808803,825.0797799174691
677,d,other,1740.0,0.0,0,1,37.0,8006.577192982456,643.9842105263158
675,a,other,2100.0,0.0,0,1,20.75,4312.189300411523,452.4705075445816
674,a,other,2640.0,85.0,0,1,0.0,8197.14121037464,1017.6801152737752
695,a,other,550.0,18.0,0,1,12.0,5361.763411279229,515.0261348005502
673,d,other,15170.0,0.0,1,1,0.0,7050.380689655172,579.4551724137931
663,a,other,7860.0,92.0,0,0,0.0,4680.470921985816,642.7120567375887
670,a,other,2060.0,0.0,1,1,37.0,6567.966608084358,699.804920913884
669,d,other,17080.0,6.0,0,1,0.0,4458.087719298245,390.53684210526313
668,c,other,1270.0,28.0,0,0,0.0,8933.248974008207,1160.2407660738713
667,d,other,2870.0,4.0,0,0,0.0,8786.519178082192,795.0712328767123
666,c,other,2700.0,0.0,1,1,22.0,6980.685517241379,653.0331034482758
671,a,other,2070.0,59.0,0,1,26.5,5828.950877192982,587.6491228070175
696,a,other,430.0,0.0,1,0,0.0,7750.232558139535,993.3406292749657
664,d,other,1680.0,87.0,0,0,0.0,4918.800550206327,601.2269601100413
629,d,other,510.0,0.0,0,1,0.0,7756.419298245614,690.159649122807
659,d,other,1590.0,10.0,0,0,0.0,5649.167352537723,685.9698216735254
658,d,other,520.0,0.0,1,1,39.0,6068.499312242091,600.7441540577717
657,c,other,80.0,84.0,0,1,0.0,6075.259668508287,773.2016574585635
656,d,other,410.0,45.0,0,1,33.0,3237.713305898491,378.923182441701
655,d,other,960.0,2.0,0,1,0.0,7971.573590096286,685.9779917469051
654,c,other,6930.0,76.0,0,0,0.0,6446.7276478679505,685.2558459422283
939,d,other,1340.0,0.0,1,0,0.0,5971.6492434663,577.8500687757909
652,a,other,20390.0,0.0,1,0,0.0,6611.19890260631,680.1893004115226
651,a,other,200.0,0.0,1,0,0.0,7625.145804676754,952.5680880330124
650,a,other,1420.0,3.0,0,1,0.0,6384.828070175438,666.3298245614035
649,a,other,14570.0,122.0,0,0,0.0,3680.4731774415404,387.99449793672625
648,d,other,2130.0,49.0,0,0,0.0,6576.506155950752,613.6648426812585
647,a,other,7420.0,0.0,0,0,0.0,5752.136798905609,677.8344733242134
646,a,other,620.0,0.0,0,0,0.0,5008.828070175438,706.3543859649122
645,a,other,90.0,0.0,1,1,37.0,10715.45103448276,1330.7627586206897
644,c,other,4030.0,97.0,0,1,20.75,9375.751851851852,1034.3462962962963
630,a,other,1690.0,0.0,0,0,0.0,6996.786795048143,799.7303988995874
637,d,other,9790.0,0.0,1,1,40.5,8646.680701754385,689.5842105263158
643,a,other,230.0,31.0,0,1,31.75,8008.894664842681,1024.0533515731875
642,c,other,530.0,93.0,0,1,27.5,3672.674002751032,482.85419532324624
641,a,other,610.0,109.0,0,1,0.0,5789.467675378267,542.8431911966987
640,d,other,8040.0,0.0,1,0,0.0,11481.588720770289,879.7125171939477
639,a,other,7780.0,74.0,0,0,0.0,4752.870701513068,488.83081155433285
662,d,other,1070.0,0.0,1,0,0.0,8449.72366621067,773.2722298221614
638,d,other,10170.0,134.0,0,0,0.0,5972.206713780919,505.9911660777385
661,d,other,2140.0,0.0,0,0,0.0,7145.514644351464,589.5006973500697
635,a,other,27530.0,0.0,0,0,0.0,5898.327372764787,597.7111416781293
634,d,other,18610.0,0.0,1,0,0.0,6705.74552957359,651.7702888583219
633,d,other,11640.0,93.0,0,1,18.75,7199.970175438597,550.8333333333334
632,a,other,3350.0,35.0,0,0,0.0,6982.0902872777015,900.7305061559507
631,d,other,2870.0,0.0,1,1,3.5,5376.544459644323,637.8919288645691
636,c,other,720.0,99.0,0,1,33.0,5841.345008756567,710.4728546409807
836,a,other,2720.0,4.0,0,0,0.0,5879.966987620358,711.6588720770288
628,a,other,2180.0,0.0,1,0,0.0,6226.285909712722,763.6128590971272
590,d,other,4520.0,28.0,0,1,0.0,4955.434482758621,390.99724137931037
624,a,other,6920.0,16.0,0,0,0.0,7021.627235213205,685.2503438789546
623,a,other,4080.0,22.0,0,1,33.0,7139.236033519553,834.1326815642458
622,a,other,0.0,0.0,1,0,0.0,4304.96169630643,430.26128590971274
621,a,other,30.0,126.0,0,0,0.0,5905.958734525447,808.4264099037139
620,d,other,5440.0,0.0,1,1,0.0,7676.721052631579,703.6649122807017
619,a,other,1600.0,79.0,0,1,37.0,4290.5368421052635,429.6070175438596
618,d,other,9910.0,0.0,1,0,0.0,6772.460905349794,502.4238683127572
617,a,other,8940.0,0.0,1,1,22.0,6336.993122420908,574.7689133425034
616,a,other,3040.0,17.0,0,1,27.5,8498.067400275104,833.019257221458
615,d,other,730.0,65.0,0,0,0.0,9729.556927297668,1243.6954732510287
614,a,other,1160.0,1.0,0,0,0.0,6587.055020632737,940.6753782668501
613,c,other,250.0,67.0,0,1,20.75,6768.316872427984,1007.7325102880659
612,d,other,2490.0,2.0,0,1,40.5,6834.5026269702275,426.6322241681261
611,a,other,8080.0,121.0,0,1,0.0,5766.687719298246,490.419298245614
610,a,other,660.0,72.0,0,0,0.0,4195.762035763411,521.7826685006878
609,a,other,2070.0,64.0,0,0,0.0,4621.658002735978,503.9890560875513
595,c,other,1130.0,0.0,0,0,0.0,15032.088919288646,1769.6060191518468
602,a,other,2710.0,138.0,0,1,6.75,6284.246913580247,614.8957475994513
608,a,other,18370.0,0.0,0,1,20.75,9296.944979367263,943.6203576341128
607,a,other,350.0,161.0,0,1,20.75,3908.6570644718795,414.0713305898491
606,a,other,2260.0,62.0,0,0,0.0,5843.64705882353,622.9316005471957
605,d,other,10310.0,117.0,0,1,39.0,6983.778236914601,508.08677685950414
604,d,other,10950.0,0.0,0,0,0.0,8031.380701754386,598.6105263157895
625,a,other,1170.0,21.0,0,1,6.75,6280.78954607978,617.0357634112793
603,a,other,340.0,69.0,0,1,33.0,6897.566011235955,941.1530898876405
593,a,other,33060.0,34.0,0,0,0.0,9491.511627906977,1231.4090287277702
600,d,other,17340.0,31.0,0,1,22.0,6958.938440492476,618.5335157318741
599,d,other,580.0,0.0,0,0,0.0,9754.38440492476,877.3324213406293
598,c,other,550.0,0.0,0,1,0.0,5895.975438596492,730.2701754385965
597,a,other,150.0,52.0,0,1,12.0,5062.012379642366,725.8913342503439
596,c,other,290.0,76.0,0,0,0.0,4479.294117647059,694.2872777017784
601,d,other,8220.0,0.0,0,1,20.75,4866.227709190672,394.89026063100135
626,c,other,10740.0,0.0,0,0,0.0,9374.486932599724,831.7414030261348
594,a,other,1790.0,15.0,0,0,0.0,4137.74829001368,455.296853625171
627,c,other,3970.0,34.0,0,0,0.0,5924.034293552812,612.4320987654321
589,a,other,360.0,0.0,1,1,0.0,4627.924822695036,491.31347517730495
588,d,other,15720.0,34.0,0,0,0.0,6132.6730506155955,661.1833105335157
587,d,other,330.0,76.0,0,1,20.75,9539.963222416813,681.8056042031524
586,a,other,250.0,51.0,0,0,0.0,15102.39226519337,2360.824585635359
585,d,other,440.0,0.0,0,0,0.0,5724.6292749658005,871.7961696306429
584,d,other,1360.0,0.0,1,1,27.5,4708.534979423868,432.69410150891633
583,a,other,2640.0,122.0,0,0,0.0,4312.821182943604,450.6176066024759
582,a,other,120.0,0.0,1,0,0.0,7052.324657534246,867.3191780821918
581,a,other,7250.0,0.0,0,0,0.0,5345.288858321871,590.566712517194
580,a,other,170.0,47.0,0,0,0.0,10226.29411764706,1606.482900136799
579,c,other,20970.0,2.0,0,0,0.0,8315.441540577716,916.4965612104539
578,d,other,12700.0,0.0,0,0,0.0,8027.630952380952,761.202380952381
577,a,other,2270.0,0.0,1,1,3.5,4959.257181942545,586.4500683994528
576,c,other,50.0,74.0,0,0,0.0,6996.03830369357,968.9425444596443
575,a,other,960.0,56.0,0,1,33.0,5355.7425569176885,493.31873905429075
574,d,other,4400.0,0.0,1,0,0.0,8850.579310344827,666.2841379310345
837,a,other,14600.0,0.0,0,0,0.0,3424.535050071531,455.49213161659515
567,c,other,1010.0,4.0,0,1,19.75,5251.625859697387,674.9931224209079
573,a,other,1190.0,2.0,0,1,0.0,3972.633333333333,336.3385964912281
572,d,other,9230.0,105.0,0,1,39.0,6873.53314917127,572.4350828729282
571,d,other,2110.0,206.0,0,1,0.0,7674.061403508772,573.6350877192982
570,a,other,180.0,74.0,0,0,0.0,4565.3603851444295,666.2352132049518
569,a,other,1340.0,76.0,0,0,0.0,4516.025991792066,652.797537619699
592,a,other,2540.0,91.0,0,0,0.0,4449.588720770289,572.4676753782669
568,d,other,4270.0,0.0,1,1,0.0,4838.530864197531,412.2537722908093
591,a,other,3340.0,0.0,1,1,6.75,5685.547586206897,498.5393103448276
565,a,other,160.0,66.0,0,0,0.0,6625.334250343879,794.2957359009629
564,d,other,6540.0,0.0,1,1,0.0,5483.925722145805,486.4621733149931
563,a,other,700.0,0.0,0,1,0.0,5583.1809392265195,713.4944751381215
561,d,other,14300.0,0.0,1,0,0.0,6901.075653370014,684.2888583218707
566,a,other,3620.0,0.0,1,1,0.0,4859.686730506156,543.484268125855
559,d,other,3910.0,74.0,0,1,0.0,5872.470426409904,751.3796423658872
1012,d,other,6330.0,103.0,0,1,26.5,6074.452631578947,519.3350877192983
557,a,other,250.0,0.0,1,0,0.0,4396.165289256199,680.3333333333334
553,c,other,3040.0,124.0,0,1,33.0,6999.004137931034,637.216551724138
552,a,other,4260.0,54.0,0,1,39.0,7699.676268861454,690.2345679012345
551,a,other,2190.0,0.0,0,0,0.0,6547.344733242134,987.6224350205198
550,d,other,50.0,0.0,0,0,0.0,5977.920438957476,499.37860082304525
549,a,other,2330.0,0.0,1,0,0.0,4626.44733242134,546.8481532147742
548,d,other,3760.0,47.0,0,0,0.0,5063.435146443515,401.39470013947
547,d,other,8990.0,38.0,0,1,27.5,5713.852631578948,439.6438596491228
546,a,other,580.0,96.0,0,0,0.0,13599.563611491109,1614.0437756497947
545,a,other,5020.0,80.0,0,1,0.0,10577.724896836313,1028.6382393397523
544,a,other,250.0,133.0,0,1,33.0,14130.352132049518,1855.7111416781293
543,c,other,1080.0,1.0,0,0,0.0,2791.1865569272977,240.78875171467763
542,a,other,7280.0,4.0,0,1,0.0,6247.831578947368,533.5350877192982
541,a,other,650.0,270.0,0,0,0.0,6702.99174690509,858.6506189821183
540,d,other,810.0,0.0,1,1,0.25,5507.836842105263,384.0438596491228
554,c,other,1200.0,0.0,1,0,0.0,4403.418604651163,536.6005471956224
539,a,other,770.0,0.0,0,1,0.0,11275.205263157895,1142.561403508772
526,a,other,120.0,0.0,1,1,12.25,10628.130315500686,1461.00548696845
527,d,other,5830.0,57.0,0,0,0.0,10707.159122085048,1002.1893004115226
528,a,other,20620.0,0.0,1,1,39.0,10678.119669876203,956.878954607978
529,d,other,12920.0,4.0,0,0,0.0,7789.451436388509,760.5075239398085
490,a,other,660.0,0.0,0,1,0.0,8250.377192982456,1065.6929824561403
531,a,other,4030.0,0.0,1,0,0.0,4887.09439124487,601.1586867305061
533,a,other,5950.0,0.0,1,0,0.0,9559.655172413793,897.3531034482759
534,d,other,1200.0,40.0,0,1,37.0,7484.115586690017,570.1576182136603
535,a,other,3570.0,69.0,0,0,0.0,8091.466299862448,923.4511691884456
536,a,other,4700.0,124.0,0,1,0.0,8319.764786795047,887.2200825309491
537,a,other,600.0,128.0,0,1,12.0,5530.6151724137935,600.8979310344828
538,a,other,990.0,35.0,0,0,0.0,3848.2051983584133,567.4281805745554
532,a,other,1070.0,29.0,0,0,0.0,10878.471801925722,1279.643741403026
525,d,other,1870.0,0.0,0,0,0.0,10296.031506849315,882.9698630136986
555,d,other,1560.0,0.0,0,1,0.0,5193.84938704028,482.8091068301226
524,a,other,40860.0,0.0,0,0,0.0,7707.784146341463,820.1963414634147
523,c,other,50.0,0.0,0,0,0.0,15663.965800273598,1800.4145006839944
519,c,other,2510.0,41.0,0,1,12.0,5299.399452804378,560.7701778385773
518,d,other,3330.0,0.0,0,1,33.0,5829.868651488617,504.1295971978984
517,a,other,22490.0,0.0,1,0,0.0,5940.0920679886685,649.2577903682719
516,a,other,20.0,0.0,1,1,27.5,5861.111416781293,762.2118294360386
515,d,other,11260.0,0.0,1,1,22.0,9045.387895460797,739.9105914718019
514,c,other,1200.0,6.0,0,1,5.5,5717.3,602.3929824561403
513,a,other,400.0,0.0,0,0,0.0,18234.793433652532,2106.8207934336524
511,a,other,2060.0,40.0,0,0,0.0,5652.9261285909715,812.5321477428181
510,a,other,8260.0,0.0,1,0,0.0,8172.863823933975,845.3493810178817
509,a,other,4740.0,54.0,0,1,39.0,6114.388203017833,519.5500685871057
508,a,other,1280.0,0.0,1,1,14.25,6714.189226519337,660.7458563535912
507,a,other,9070.0,21.0,0,1,39.0,8431.368638239339,664.8638239339753
521,d,other,18610.0,122.0,0,1,12.25,5169.975240715268,426.28748280605225
506,a,other,1850.0,0.0,0,1,19.75,7599.257221458047,846.0302613480055
504,c,other,820.0,0.0,1,0,0.0,6659.845417236662,955.1805745554036
503,d,other,13080.0,76.0,0,1,20.75,6673.0165061898215,470.65337001375514
522,d,other,7160.0,2.0,0,1,22.0,8149.651488616462,629.9176882661997
505,a,other,350.0,0.0,1,1,0.0,4743.558620689655,591.8662068965517
491,d,other,4680.0,0.0,1,1,6.75,6717.88,526.68
492,a,other,1740.0,58.0,0,1,2.25,7839.040925266904,1156.158362989324
493,d,other,1150.0,0.0,1,1,20.75,8238.233837689133,807.1664374140303
489,a,other,14960.0,0.0,0,1,39.0,7275.612104539202,649.4346629986245
495,d,other,5470.0,0.0,1,1,39.0,5116.268965517242,392.79172413793106
497,a,other,1610.0,0.0,1,0,0.0,9065.628257887518,1120.0864197530864
498,a,other,990.0,0.0,1,1,0.0,6987.50701754386,885.2280701754386
499,c,other,450.0,0.0,1,1,0.0,5108.662068965517,734.9227586206897
500,d,other,10690.0,64.0,0,1,0.0,5266.978947368421,390.56666666666666
501,a,other,1620.0,76.0,0,0,0.0,5414.528070175438,592.9105263157895
502,a,other,220.0,131.0,0,1,39.0,10844.71191135734,1524.713296398892
496,d,other,2780.0,0.0,0,0,0.0,7712.362517099863,832.358413132695
488,a,other,2890.0,0.0,0,0,0.0,3681.391244870041,388.84131326949387
487,d,other,2180.0,4.0,0,1,2.25,6976.5800273597815,677.2421340629274
451,a,other,2460.0,45.0,0,1,33.0,5409.514403292181,458.3319615912209
485,d,other,3270.0,0.0,1,1,6.75,4818.566666666667,417.9035087719298
484,a,other,14300.0,22.0,0,0,0.0,7713.047879616963,741.8536251709986
483,a,other,2310.0,16.0,0,1,33.0,4949.053645116919,651.6313617606603
482,c,other,2550.0,87.0,0,0,0.0,8380.368998628257,928.8299039780521
481,c,other,7470.0,0.0,1,1,1.25,5096.710562414266,473.4293552812071
480,a,other,300.0,2.0,0,0,0.0,4940.770177838577,625.0273597811217
479,a,other,320.0,85.0,0,1,22.0,11217.879286694102,1329.8134430727023
478,d,other,1940.0,10.0,0,0,0.0,6798.889192886457,700.8522571819425
477,d,other,770.0,30.0,0,1,27.5,6179.866666666667,449.0210526315789
476,d,other,8300.0,76.0,0,0,0.0,5836.243466299862,650.8803301237964
475,a,other,140.0,88.0,0,0,0.0,6475.117403314917,984.9861878453039
474,c,other,14810.0,0.0,1,1,20.75,7526.37585733882,739.1207133058984
473,a,other,50.0,0.0,1,0,0.0,3560.5006877579094,489.57634112792294
472,c,other,5030.0,17.0,0,0,0.0,5197.87414500684,694.6730506155951
471,d,other,5300.0,0.0,1,1,37.0,7103.382456140351,591.2912280701754
470,a,other,50.0,0.0,1,0,0.0,13173.21270718232,1788.0124309392265
456,a,other,140.0,0.0,1,0,0.0,6200.297111416781,898.2957359009629
463,a,other,4160.0,0.0,1,0,0.0,6087.390646492435,971.283356258597
469,c,other,710.0,88.0,0,0,0.0,11929.099863201094,1528.4911080711354
468,c,other,5260.0,4.0,0,0,0.0,6706.901504787962,760.7099863201095
467,a,other,20390.0,57.0,0,0,0.0,13460.079779917469,1617.6066024759284
466,a,other,3110.0,118.0,0,0,0.0,7698.964236588721,758.3438789546079
465,d,other,10890.0,93.0,0,0,0.0,7717.3401920438955,603.39231824417
486,a,other,2320.0,0.0,1,1,0.0,4250.372764786795,520.8748280605226
464,c,other,520.0,46.0,0,0,0.0,10656.357045143639,1311.8563611491109
454,a,other,26450.0,0.0,1,0,0.0,5774.270976616231,707.200825309491
461,d,other,1790.0,0.0,0,1,0.0,4847.1406896551725,477.7393103448276
460,a,other,34050.0,57.0,0,0,0.0,3723.532324621733,343.01788170563964
459,a,other,250.0,52.0,0,1,0.0,9167.632010943913,1132.1190150478797
458,c,other,3390.0,0.0,1,0,0.0,7557.871056241426,702.3017832647462
457,d,other,13140.0,0.0,1,1,0.0,4767.138596491228,427.70526315789476
462,a,other,44320.0,53.0,0,0,0.0,4847.944979367263,608.7826685006878
520,a,other,6900.0,0.0,1,1,2.25,3843.0123119015047,411.2175102599179
455,d,other,7660.0,28.0,0,0,0.0,7309.695172413793,461.1558620689655
419,c,other,1620.0,40.0,0,0,0.0,5308.885088919289,854.3638850889192
450,c,other,5780.0,218.0,0,1,0.0,8758.180689655172,1092.0137931034483
449,a,other,120.0,0.0,0,1,39.0,11283.03840877915,1542.1015089163238
448,a,other,3970.0,40.0,0,0,0.0,8474.453920220083,743.6299862448418
447,a,other,1510.0,0.0,0,0,0.0,5299.3160054719565,620.0424076607387
446,a,other,340.0,147.0,0,1,0.0,4945.031636863824,639.6946354883081
445,a,other,240.0,0.0,1,0,0.0,8577.92817679558,1353.7886740331492
444,c,other,1700.0,38.0,0,0,0.0,12233.972375690608,1432.7817679558011
443,d,other,11400.0,85.0,0,0,0.0,5246.286107290234,490.44566712517195
442,c,other,500.0,0.0,1,1,37.0,4356.066206896552,460.4234482758621
441,d,other,2530.0,0.0,1,0,0.0,6291.988995873453,698.0660247592847
440,d,other,3900.0,93.0,0,1,37.0,5132.142068965517,588.28
439,a,other,1350.0,40.0,0,0,0.0,7304.361149110807,889.1928864569084
438,d,other,1110.0,0.0,1,1,2.25,5110.863823933975,522.4993122420908
437,c,other,430.0,0.0,1,1,23.75,7376.85969738652,729.837689133425
436,d,other,2300.0,0.0,1,0,0.0,5507.281980742779,618.1100412654746
435,a,other,910.0,0.0,1,0,0.0,3286.251719394773,385.84731774415405
421,c,other,3530.0,7.0,0,1,3.5,9562.92612859097,1017.5389876880985
428,d,other,2960.0,0.0,0,1,0.0,6240.891228070175,524.7421052631579
434,a,other,13020.0,113.0,0,1,0.0,9855.791228070175,742.5245614035088
433,a,other,30030.0,26.0,0,0,0.0,5345.554307116105,614.7078651685393
432,a,other,810.0,0.0,0,0,0.0,10927.45827633379,1549.2708618331053
431,d,other,4520.0,0.0,1,0,0.0,9489.270976616232,1004.4718019257222
430,d,other,12870.0,51.0,0,0,0.0,8594.11052631579,698.6491228070175
453,a,other,75860.0,0.0,1,0,0.0,7618.058111380145,896.3414043583535
429,d,other,16350.0,90.0,0,1,0.0,5308.929824561404,429.5684210526316
452,a,other,1850.0,0.0,0,1,23.0,5170.798905608755,480.4623803009576
426,a,other,250.0,0.0,1,0,0.0,5068.25447042641,635.3810178817056
425,d,other,1460.0,0.0,1,0,0.0,3230.8591160220994,434.8232044198895
424,d,other,1250.0,0.0,1,1,14.25,6881.548830811555,770.5529573590096
279,d,other,2320.0,0.0,1,1,2.25,8756.952714535902,662.6129597197898
427,a,other,70.0,90.0,0,1,33.0,7635.723292469352,772.8161120840631
420,d,other,250.0,0.0,1,1,5.5,4475.7649122807015,398.37368421052633
422,a,other,2880.0,0.0,1,0,0.0,4568.826265389877,466.656634746922
418,a,other,1060.0,44.0,0,1,17.5,5266.838397790055,551.9986187845304
415,d,other,6910.0,93.0,0,0,0.0,6230.481430536451,521.4387895460798
414,d,other,6210.0,0.0,1,1,0.0,6391.6406035665295,482.73113854595334
413,a,other,760.0,0.0,0,0,0.0,7042.2350877192985,888.9526315789474
412,d,other,4460.0,0.0,1,1,26.5,9054.51052631579,642.6736842105263
411,d,other,8460.0,0.0,1,0,0.0,9076.515775034293,698.7434842249658
410,c,other,40.0,14.0,0,1,6.75,6429.609353507565,804.5020632737277
409,d,other,840.0,0.0,1,1,0.0,5466.548696844993,541.0960219478739
408,c,other,1560.0,0.0,1,1,37.0,4698.35724137931,464.42206896551727
407,a,other,5890.0,111.0,0,1,20.75,3843.254385964912,311.9526315789474
406,d,other,8240.0,142.0,0,1,0.0,6013.299862448418,468.96286107290234
